"","ID.Ibex","Label","Response","FeatureMatch","Word1","Word2","WordPair","Conceptual","Valence"
"38","616d94407f0e63a61e856056","control_Similar","99","SimilarControl","ask","inquire","ask-inquire","",""
"39","616d94407f0e63a61e856056","test_ConceptualMatch_Concrete","0","ConceptualMatchingOnly","hug","kill","hug-kill","ConceptualMatch:concrete","PositiveMismatch"
"40","616d94407f0e63a61e856056","control_Dissimilar","0","DissimilarControl","increase","decrease","increase-decrease","",""
"41","616d94407f0e63a61e856056","control_Similar","99","SimilarControl","end","finish","end-finish","",""
"42","616d94407f0e63a61e856056","test_ValenceMatch_Negative","0","ValenceMatchingOnly","vomit","worry","vomit-worry","ConcreteMismatch","NegativeMatch"
"43","616d94407f0e63a61e856056","control_MaxMatch_Positive_Abstract","67","MaxMatch","admired","cherish","admired-cherish","AbstractMatch","PositiveMatch"
"44","616d94407f0e63a61e856056","test_ConceptualMatch_Abstract","0","ConceptualMatchingOnly","scorn","fulfill","scorn-fulfill","ConceptualMatch:abstract","NegativeMismatch"
"45","616d94407f0e63a61e856056","control_MaxMatch_Positive_Concrete","0","MaxMatch","eat","smile","eat-smile","ConcreteMatch","PositiveMatch"
"46","616d94407f0e63a61e856056","control_MaxMatch_Negative_Abstract","0","MaxMatch","exploit","scorn","exploit-scorn","AbstractMatch","NegativeMatch"
"47","616d94407f0e63a61e856056","test_ValenceMatch_Positive","0","ValenceMatchingOnly","hug","imagine","hug-imagine","ConcreteMismatch","PositiveMatch"
"48","616d94407f0e63a61e856056","control_MaxMismatch","0","MaxMismatch","criticize","justify","criticize-justify","AbstractMismatch","NegativeMismatch"
"49","616d94407f0e63a61e856056","control_MaxMatch_Negative_Concrete","0","MaxMatch","bleed","spit","bleed-spit","ConcreteMatch","NegativeMatch"
"50","616d94407f0e63a61e856056","control_Dissimilar","0","DissimilarControl","arrive","leave","arrive-leave","",""
"51","616d94407f0e63a61e856056","control_Similar","68","SimilarControl","use","employ","use-employ","",""
"52","616d94407f0e63a61e856056","test_ConceptualMatch_Concrete","0","ConceptualMatchingOnly","eat","spit","eat-spit","ConceptualMatch:concrete","PositiveMismatch"
"53","616d94407f0e63a61e856056","control_Dissimilar","0","DissimilarControl","open","close","open-close","",""
"54","616d94407f0e63a61e856056","control_Similar","99","SimilarControl","speak","talk","speak-talk","",""
"55","616d94407f0e63a61e856056","test_ValenceMatch_Negative","0","ValenceMatchingOnly","bleed","annoy","bleed-annoy","ConcreteMismatch","NegativeMatch"
"56","616d94407f0e63a61e856056","control_MaxMatch_Positive_Abstract","0","MaxMatch","imagine","admired","imagine-admired","AbstractMatch","PositiveMatch"
"57","616d94407f0e63a61e856056","test_ConceptualMatch_Abstract","0","ConceptualMatchingOnly","loathe","imagine","loathe-imagine","ConceptualMatch:abstract","NegativeMismatch"
"58","616d94407f0e63a61e856056","control_MaxMatch_Positive_Concrete","0","MaxMatch","build","kiss","build-kiss","ConcreteMatch","PositiveMatch"
"59","616d94407f0e63a61e856056","control_MaxMatch_Negative_Abstract","0","MaxMatch","obsess","scorn","obsess-scorn","AbstractMatch","NegativeMatch"
"60","616d94407f0e63a61e856056","test_ValenceMatch_Positive","0","ValenceMatchingOnly","cook","believe","cook-believe","ConcreteMismatch","PositiveMatch"
"61","616d94407f0e63a61e856056","control_MaxMismatch","0","MaxMismatch","scorn","fulfill","scorn-fulfill","AbstractMismatch","NegativeMismatch"
"62","616d94407f0e63a61e856056","control_MaxMatch_Negative_Concrete","0","MaxMatch","kill","puke","kill-puke","ConcreteMatch","NegativeMatch"
"63","616d94407f0e63a61e856056","control_Dissimilar","0","DissimilarControl","rise","fall","rise-fall","",""
"64","616d94407f0e63a61e856056","control_Similar","99","SimilarControl","buy","purchase","buy-purchase","",""
"65","616d94407f0e63a61e856056","test_ConceptualMatch_Concrete","0","ConceptualMatchingOnly","running","scratch","running-scratch","ConceptualMatch:concrete","PositiveMismatch"
"66","5eb29a3db97d6b0008d24a1a","control_Similar","88","SimilarControl","get","obtain","get-obtain","",""
"67","5eb29a3db97d6b0008d24a1a","control_Dissimilar","0","DissimilarControl","enter","exit","enter-exit","",""
"68","5eb29a3db97d6b0008d24a1a","test_ValenceMatch_Positive","17","ValenceMatchingOnly","hug","believe","hug-believe","ConcreteMismatch","PositiveMatch"
"69","5eb29a3db97d6b0008d24a1a","test_ConceptualMatch_Concrete","34","ConceptualMatchingOnly","sail","bleed","sail-bleed","ConceptualMatch:concrete","PositiveMismatch"
"70","5eb29a3db97d6b0008d24a1a","control_MaxMismatch","25","MaxMismatch","obsess","respect","obsess-respect","AbstractMismatch","NegativeMismatch"
"71","5eb29a3db97d6b0008d24a1a","test_ConceptualMatch_Abstract","13","ConceptualMatchingOnly","scorn","esteem","scorn-esteem","ConceptualMatch:abstract","NegativeMismatch"
"72","5eb29a3db97d6b0008d24a1a","control_MaxMatch_Positive_Concrete","42","MaxMatch","sail","swing","sail-swing","ConcreteMatch","PositiveMatch"
"73","5eb29a3db97d6b0008d24a1a","control_MaxMatch_Negative_Concrete","28","MaxMatch","kill","spit","kill-spit","ConcreteMatch","NegativeMatch"
"74","5eb29a3db97d6b0008d24a1a","control_Similar","86","SimilarControl","ask","inquire","ask-inquire","",""
"75","5eb29a3db97d6b0008d24a1a","control_MaxMatch_Positive_Abstract","60","MaxMatch","imagine","justify","imagine-justify","AbstractMatch","PositiveMatch"
"76","5eb29a3db97d6b0008d24a1a","test_ValenceMatch_Negative","27","ValenceMatchingOnly","slap","obsess","slap-obsess","ConcreteMismatch","NegativeMatch"
"77","5eb29a3db97d6b0008d24a1a","control_Dissimilar","1","DissimilarControl","add","remove","add-remove","",""
"78","5eb29a3db97d6b0008d24a1a","control_MaxMatch_Negative_Abstract","62","MaxMatch","befall","criticize","befall-criticize","AbstractMatch","NegativeMatch"
"79","5eb29a3db97d6b0008d24a1a","control_Similar","85","SimilarControl","show","display","show-display","",""
"80","5eb29a3db97d6b0008d24a1a","control_Dissimilar","0","DissimilarControl","begin","end","begin-end","",""
"81","5eb29a3db97d6b0008d24a1a","test_ValenceMatch_Positive","39","ValenceMatchingOnly","cook","believe","cook-believe","ConcreteMismatch","PositiveMatch"
"82","5eb29a3db97d6b0008d24a1a","test_ConceptualMatch_Concrete","8","ConceptualMatchingOnly","build","kill","build-kill","ConceptualMatch:concrete","PositiveMismatch"
"83","5eb29a3db97d6b0008d24a1a","control_MaxMismatch","22","MaxMismatch","resent","imagine","resent-imagine","AbstractMismatch","NegativeMismatch"
"84","5eb29a3db97d6b0008d24a1a","test_ConceptualMatch_Abstract","18","ConceptualMatchingOnly","resent","believe","resent-believe","ConceptualMatch:abstract","NegativeMismatch"
"85","5eb29a3db97d6b0008d24a1a","control_MaxMatch_Positive_Concrete","58","MaxMatch","kiss","smile","kiss-smile","ConcreteMatch","PositiveMatch"
"86","5eb29a3db97d6b0008d24a1a","control_MaxMatch_Negative_Concrete","38","MaxMatch","murder","scratch","murder-scratch","ConcreteMatch","NegativeMatch"
"87","5eb29a3db97d6b0008d24a1a","control_Similar","85","SimilarControl","need","require","need-require","",""
"88","5eb29a3db97d6b0008d24a1a","control_MaxMatch_Positive_Abstract","60","MaxMatch","cherish","hope","cherish-hope","AbstractMatch","PositiveMatch"
"89","5eb29a3db97d6b0008d24a1a","test_ValenceMatch_Negative","54","ValenceMatchingOnly","bleed","violate","bleed-violate","ConcreteMismatch","NegativeMatch"
"90","5eb29a3db97d6b0008d24a1a","control_Dissimilar","1","DissimilarControl","come","go","come-go","",""
"91","5eb29a3db97d6b0008d24a1a","control_MaxMatch_Negative_Abstract","55","MaxMatch","loathe","violate","loathe-violate","AbstractMatch","NegativeMatch"
"92","5eb29a3db97d6b0008d24a1a","control_Similar","83","SimilarControl","use","employ","use-employ","",""
"93","5eb29a3db97d6b0008d24a1a","control_Dissimilar","0","DissimilarControl","push","pull","push-pull","",""
"94","5eb29a3db97d6b0008d24a1a","test_ValenceMatch_Positive","40","ValenceMatchingOnly","sail","imagine","sail-imagine","ConcreteMismatch","PositiveMatch"
"95","5eb29a3db97d6b0008d24a1a","test_ConceptualMatch_Concrete","28","ConceptualMatchingOnly","hug","bleed","hug-bleed","ConceptualMatch:concrete","PositiveMismatch"
"96","5eb29a3db97d6b0008d24a1a","control_MaxMismatch","9","MaxMismatch","annoy","fulfill","annoy-fulfill","AbstractMismatch","NegativeMismatch"
"97","5eb29a3db97d6b0008d24a1a","test_ConceptualMatch_Abstract","11","ConceptualMatchingOnly","annoy","cherish","annoy-cherish","ConceptualMatch:abstract","NegativeMismatch"
"98","5eb29a3db97d6b0008d24a1a","control_MaxMatch_Positive_Concrete","14","MaxMatch","cook","swing","cook-swing","ConcreteMatch","PositiveMatch"
"99","5eb29a3db97d6b0008d24a1a","control_MaxMatch_Negative_Concrete","61","MaxMatch","scratch","stab","scratch-stab","ConcreteMatch","NegativeMatch"
"100","5eb29a3db97d6b0008d24a1a","control_Similar","99","SimilarControl","end","finish","end-finish","",""
"101","5eb29a3db97d6b0008d24a1a","control_MaxMatch_Positive_Abstract","56","MaxMatch","hope","respect","hope-respect","AbstractMatch","PositiveMatch"
"102","5eb29a3db97d6b0008d24a1a","test_ValenceMatch_Negative","55","ValenceMatchingOnly","vomit","loathe","vomit-loathe","ConcreteMismatch","NegativeMatch"
"103","5eb29a3db97d6b0008d24a1a","control_Dissimilar","2","DissimilarControl","open","close","open-close","",""
"104","5eb29a3db97d6b0008d24a1a","control_MaxMatch_Negative_Abstract","62","MaxMatch","annoy","violate","annoy-violate","AbstractMatch","NegativeMatch"
"105","5eb29a3db97d6b0008d24a1a","control_Similar","87","SimilarControl","help","assist","help-assist","",""
"106","5eb29a3db97d6b0008d24a1a","control_Dissimilar","0","DissimilarControl","give","take","give-take","",""
"107","5eb29a3db97d6b0008d24a1a","test_ValenceMatch_Positive","39","ValenceMatchingOnly","running","enlighten","running-enlighten","ConcreteMismatch","PositiveMatch"
"108","5eb29a3db97d6b0008d24a1a","test_ConceptualMatch_Concrete","16","ConceptualMatchingOnly","smile","spit","smile-spit","ConceptualMatch:concrete","PositiveMismatch"
"109","5eb29a3db97d6b0008d24a1a","control_MaxMismatch","15","MaxMismatch","violate","enlighten","violate-enlighten","AbstractMismatch","NegativeMismatch"
"110","5eb29a3db97d6b0008d24a1a","test_ConceptualMatch_Abstract","8","ConceptualMatchingOnly","loathe","hope","loathe-hope","ConceptualMatch:abstract","NegativeMismatch"
"111","5eb29a3db97d6b0008d24a1a","control_MaxMatch_Positive_Concrete","27","MaxMatch","eat","sail","eat-sail","ConcreteMatch","PositiveMatch"
"112","5eb29a3db97d6b0008d24a1a","control_MaxMatch_Negative_Concrete","52","MaxMatch","smack","spit","smack-spit","ConcreteMatch","NegativeMatch"
"113","5eb29a3db97d6b0008d24a1a","control_Similar","87","SimilarControl","speak","talk","speak-talk","",""
"114","5eb29a3db97d6b0008d24a1a","control_MaxMatch_Positive_Abstract","63","MaxMatch","enlighten","cherish","enlighten-cherish","AbstractMatch","PositiveMatch"
"115","5eb29a3db97d6b0008d24a1a","test_ValenceMatch_Negative","66","ValenceMatchingOnly","stab","violate","stab-violate","ConcreteMismatch","NegativeMatch"
"116","5eb29a3db97d6b0008d24a1a","control_Dissimilar","0","DissimilarControl","rise","fall","rise-fall","",""
"117","5eb29a3db97d6b0008d24a1a","control_MaxMatch_Negative_Abstract","54","MaxMatch","annoy","scorn","annoy-scorn","AbstractMatch","NegativeMatch"
"118","5eb29a3db97d6b0008d24a1a","control_Similar","94","SimilarControl","begin","start","begin-start","",""
"119","5eb29a3db97d6b0008d24a1a","control_Dissimilar","0","DissimilarControl","increase","decrease","increase-decrease","",""
"120","5eb29a3db97d6b0008d24a1a","test_ValenceMatch_Positive","58","ValenceMatchingOnly","kiss","justify","kiss-justify","ConcreteMismatch","PositiveMatch"
"121","5eb29a3db97d6b0008d24a1a","test_ConceptualMatch_Concrete","43","ConceptualMatchingOnly","eat","stab","eat-stab","ConceptualMatch:concrete","PositiveMismatch"
"122","5eb29a3db97d6b0008d24a1a","control_MaxMismatch","11","MaxMismatch","scorn","believe","scorn-believe","AbstractMismatch","NegativeMismatch"
"123","5eb29a3db97d6b0008d24a1a","test_ConceptualMatch_Abstract","11","ConceptualMatchingOnly","loathe","justify","loathe-justify","ConceptualMatch:abstract","NegativeMismatch"
"124","5eb29a3db97d6b0008d24a1a","control_MaxMatch_Positive_Concrete","32","MaxMatch","build","sail","build-sail","ConcreteMatch","PositiveMatch"
"125","5eb29a3db97d6b0008d24a1a","control_MaxMatch_Negative_Concrete","55","MaxMatch","bleed","puke","bleed-puke","ConcreteMatch","NegativeMatch"
"126","5eb29a3db97d6b0008d24a1a","control_Similar","94","SimilarControl","buy","purchase","buy-purchase","",""
"127","5eb29a3db97d6b0008d24a1a","control_MaxMatch_Positive_Abstract","77","MaxMatch","imagine","believe","imagine-believe","AbstractMatch","PositiveMatch"
"128","5eb29a3db97d6b0008d24a1a","test_ValenceMatch_Negative","47","ValenceMatchingOnly","scratch","befall","scratch-befall","ConcreteMismatch","NegativeMatch"
"129","5eb29a3db97d6b0008d24a1a","control_Dissimilar","0","DissimilarControl","arrive","leave","arrive-leave","",""
"130","5eb29a3db97d6b0008d24a1a","control_MaxMatch_Negative_Abstract","41","MaxMatch","exploit","obsess","exploit-obsess","AbstractMatch","NegativeMatch"
"131","6734ab83047e85e2f8795acb","control_Similar","99","SimilarControl","begin","start","begin-start","",""
"132","6734ab83047e85e2f8795acb","control_Dissimilar","0","DissimilarControl","add","remove","add-remove","",""
"133","6734ab83047e85e2f8795acb","test_ValenceMatch_Negative","0","ValenceMatchingOnly","stab","obsess","stab-obsess","ConcreteMismatch","NegativeMatch"
"134","6734ab83047e85e2f8795acb","test_ConceptualMatch_Concrete","31","ConceptualMatchingOnly","eat","kill","eat-kill","ConceptualMatch:concrete","PositiveMismatch"
"135","6734ab83047e85e2f8795acb","test_ConceptualMatch_Abstract","0","ConceptualMatchingOnly","loathe","fulfill","loathe-fulfill","ConceptualMatch:abstract","NegativeMismatch"
"136","6734ab83047e85e2f8795acb","control_MaxMatch_Negative_Abstract","79","MaxMatch","annoy","scorn","annoy-scorn","AbstractMatch","NegativeMatch"
"137","6734ab83047e85e2f8795acb","control_MaxMatch_Negative_Concrete","30","MaxMatch","scratch","smack","scratch-smack","ConcreteMatch","NegativeMatch"
"138","6734ab83047e85e2f8795acb","control_Similar","99","SimilarControl","end","finish","end-finish","",""
"139","6734ab83047e85e2f8795acb","control_MaxMatch_Positive_Concrete","0","MaxMatch","eat","smile","eat-smile","ConcreteMatch","PositiveMatch"
"140","6734ab83047e85e2f8795acb","control_Dissimilar","0","DissimilarControl","arrive","leave","arrive-leave","",""
"141","6734ab83047e85e2f8795acb","control_MaxMatch_Positive_Abstract","30","MaxMatch","admired","justify","admired-justify","AbstractMatch","PositiveMatch"
"142","6734ab83047e85e2f8795acb","test_ValenceMatch_Positive","0","ValenceMatchingOnly","cuddle","believe","cuddle-believe","ConcreteMismatch","PositiveMatch"
"143","6734ab83047e85e2f8795acb","control_MaxMismatch","0","MaxMismatch","loathe","fulfill","loathe-fulfill","AbstractMismatch","NegativeMismatch"
"144","6734ab83047e85e2f8795acb","control_Similar","89","SimilarControl","use","employ","use-employ","",""
"145","6734ab83047e85e2f8795acb","control_Dissimilar","0","DissimilarControl","open","close","open-close","",""
"146","6734ab83047e85e2f8795acb","test_ValenceMatch_Negative","0","ValenceMatchingOnly","kill","obsess","kill-obsess","ConcreteMismatch","NegativeMatch"
"147","6734ab83047e85e2f8795acb","test_ConceptualMatch_Concrete","0","ConceptualMatchingOnly","kiss","spit","kiss-spit","ConceptualMatch:concrete","PositiveMismatch"
"148","6734ab83047e85e2f8795acb","test_ConceptualMatch_Abstract","0","ConceptualMatchingOnly","annoy","enlighten","annoy-enlighten","ConceptualMatch:abstract","NegativeMismatch"
"149","6734ab83047e85e2f8795acb","control_MaxMatch_Negative_Abstract","99","MaxMatch","loathe","resent","loathe-resent","AbstractMatch","NegativeMatch"
"150","6734ab83047e85e2f8795acb","control_MaxMatch_Negative_Concrete","0","MaxMatch","stab","vomit","stab-vomit","ConcreteMatch","NegativeMatch"
"151","6734ab83047e85e2f8795acb","control_Similar","99","SimilarControl","buy","purchase","buy-purchase","",""
"152","6734ab83047e85e2f8795acb","control_MaxMatch_Positive_Concrete","82","MaxMatch","cuddle","hug","cuddle-hug","ConcreteMatch","PositiveMatch"
"153","6734ab83047e85e2f8795acb","control_Dissimilar","0","DissimilarControl","enter","exit","enter-exit","",""
"154","6734ab83047e85e2f8795acb","control_MaxMatch_Positive_Abstract","63","MaxMatch","hope","fulfill","hope-fulfill","AbstractMatch","PositiveMatch"
"155","6734ab83047e85e2f8795acb","test_ValenceMatch_Positive","0","ValenceMatchingOnly","eat","enlighten","eat-enlighten","ConcreteMismatch","PositiveMatch"
"156","6734ab83047e85e2f8795acb","control_MaxMismatch","0","MaxMismatch","worry","believe","worry-believe","AbstractMismatch","NegativeMismatch"
"157","6734ab83047e85e2f8795acb","control_Similar","99","SimilarControl","get","obtain","get-obtain","",""
"158","6734ab83047e85e2f8795acb","control_Dissimilar","0","DissimilarControl","give","take","give-take","",""
"159","6734ab83047e85e2f8795acb","test_ValenceMatch_Negative","0","ValenceMatchingOnly","smack","befall","smack-befall","ConcreteMismatch","NegativeMatch"
"160","6734ab83047e85e2f8795acb","test_ConceptualMatch_Concrete","0","ConceptualMatchingOnly","hug","murder","hug-murder","ConceptualMatch:concrete","PositiveMismatch"
"161","6734ab83047e85e2f8795acb","test_ConceptualMatch_Abstract","0","ConceptualMatchingOnly","worry","believe","worry-believe","ConceptualMatch:abstract","NegativeMismatch"
"162","6734ab83047e85e2f8795acb","control_MaxMatch_Negative_Abstract","32","MaxMatch","exploit","loathe","exploit-loathe","AbstractMatch","NegativeMatch"
"163","6734ab83047e85e2f8795acb","control_MaxMatch_Negative_Concrete","0","MaxMatch","puke","stab","puke-stab","ConcreteMatch","NegativeMatch"
"164","6734ab83047e85e2f8795acb","control_Similar","99","SimilarControl","help","assist","help-assist","",""
"165","6734ab83047e85e2f8795acb","control_MaxMatch_Positive_Concrete","0","MaxMatch","eat","hug","eat-hug","ConcreteMatch","PositiveMatch"
"166","6734ab83047e85e2f8795acb","control_Dissimilar","0","DissimilarControl","increase","decrease","increase-decrease","",""
"167","6734ab83047e85e2f8795acb","control_MaxMatch_Positive_Abstract","0","MaxMatch","enlighten","believe","enlighten-believe","AbstractMatch","PositiveMatch"
"168","6734ab83047e85e2f8795acb","test_ValenceMatch_Positive","0","ValenceMatchingOnly","hug","admired","hug-admired","ConcreteMismatch","PositiveMatch"
"169","6734ab83047e85e2f8795acb","control_MaxMismatch","0","MaxMismatch","resent","hope","resent-hope","AbstractMismatch","NegativeMismatch"
"170","6734ab83047e85e2f8795acb","control_Similar","99","SimilarControl","need","require","need-require","",""
"171","6734ab83047e85e2f8795acb","control_Dissimilar","0","DissimilarControl","push","pull","push-pull","",""
"172","6734ab83047e85e2f8795acb","test_ValenceMatch_Negative","0","ValenceMatchingOnly","scratch","obsess","scratch-obsess","ConcreteMismatch","NegativeMatch"
"173","6734ab83047e85e2f8795acb","test_ConceptualMatch_Concrete","0","ConceptualMatchingOnly","swing","puke","swing-puke","ConceptualMatch:concrete","PositiveMismatch"
"174","6734ab83047e85e2f8795acb","test_ConceptualMatch_Abstract","0","ConceptualMatchingOnly","obsess","hope","obsess-hope","ConceptualMatch:abstract","NegativeMismatch"
"175","6734ab83047e85e2f8795acb","control_MaxMatch_Negative_Abstract","0","MaxMatch","loathe","violate","loathe-violate","AbstractMatch","NegativeMatch"
"176","6734ab83047e85e2f8795acb","control_MaxMatch_Negative_Concrete","0","MaxMatch","scratch","spit","scratch-spit","ConcreteMatch","NegativeMatch"
"177","6734ab83047e85e2f8795acb","control_Similar","99","SimilarControl","speak","talk","speak-talk","",""
"178","6734ab83047e85e2f8795acb","control_MaxMatch_Positive_Concrete","0","MaxMatch","cuddle","smile","cuddle-smile","ConcreteMatch","PositiveMatch"
"179","6734ab83047e85e2f8795acb","control_Dissimilar","0","DissimilarControl","come","go","come-go","",""
"180","6734ab83047e85e2f8795acb","control_MaxMatch_Positive_Abstract","0","MaxMatch","imagine","fulfill","imagine-fulfill","AbstractMatch","PositiveMatch"
"181","6734ab83047e85e2f8795acb","test_ValenceMatch_Positive","0","ValenceMatchingOnly","kiss","believe","kiss-believe","ConcreteMismatch","PositiveMatch"
"182","6734ab83047e85e2f8795acb","control_MaxMismatch","0","MaxMismatch","violate","cherish","violate-cherish","AbstractMismatch","NegativeMismatch"
"183","6734ab83047e85e2f8795acb","control_Similar","99","SimilarControl","show","display","show-display","",""
"184","6734ab83047e85e2f8795acb","control_Dissimilar","0","DissimilarControl","rise","fall","rise-fall","",""
"185","6734ab83047e85e2f8795acb","test_ValenceMatch_Negative","0","ValenceMatchingOnly","scratch","exploit","scratch-exploit","ConcreteMismatch","NegativeMatch"
"186","6734ab83047e85e2f8795acb","test_ConceptualMatch_Concrete","0","ConceptualMatchingOnly","build","smack","build-smack","ConceptualMatch:concrete","PositiveMismatch"
"187","6734ab83047e85e2f8795acb","test_ConceptualMatch_Abstract","0","ConceptualMatchingOnly","scorn","believe","scorn-believe","ConceptualMatch:abstract","NegativeMismatch"
"188","6734ab83047e85e2f8795acb","control_MaxMatch_Negative_Abstract","0","MaxMatch","annoy","obsess","annoy-obsess","AbstractMatch","NegativeMatch"
"189","6734ab83047e85e2f8795acb","control_MaxMatch_Negative_Concrete","16","MaxMatch","scratch","stab","scratch-stab","ConcreteMatch","NegativeMatch"
"190","6734ab83047e85e2f8795acb","control_Similar","99","SimilarControl","ask","inquire","ask-inquire","",""
"191","6734ab83047e85e2f8795acb","control_MaxMatch_Positive_Concrete","0","MaxMatch","eat","kiss","eat-kiss","ConcreteMatch","PositiveMatch"
"192","6734ab83047e85e2f8795acb","control_Dissimilar","0","DissimilarControl","begin","end","begin-end","",""
"193","6734ab83047e85e2f8795acb","control_MaxMatch_Positive_Abstract","0","MaxMatch","believe","fulfill","believe-fulfill","AbstractMatch","PositiveMatch"
"194","6734ab83047e85e2f8795acb","test_ValenceMatch_Positive","0","ValenceMatchingOnly","swing","justify","swing-justify","ConcreteMismatch","PositiveMatch"
"195","6734ab83047e85e2f8795acb","control_MaxMismatch","0","MaxMismatch","exploit","cherish","exploit-cherish","AbstractMismatch","NegativeMismatch"
"196","65da5ea53cf757c346ee5b18","control_Dissimilar","17","DissimilarControl","enter","exit","enter-exit","",""
"197","65da5ea53cf757c346ee5b18","control_Similar","66","SimilarControl","begin","start","begin-start","",""
